,Brand,Model,Contenido2,Consumo en Ciclo Completo,Label Ciclo Completo,Consumo en Ciclo de Lavado,Label Ciclo de Lavado
96, LG Electronics , W4WV90961C ,Consumo de energía ponderado (por 100 ciclos),359,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,50,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
97, HISENSE , WD814LE ,Consumo de energía ponderado (por 100 ciclos),266,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,54,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png
98, Candy , ROW 4854DWMT/1-S ,Consumo de energía ponderado (por 100 ciclos),266,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,47,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
99, HOTPOINT/ARISTON , NDD 11725 DA EE ,Consumo de energía ponderado (por 100 ciclos),414,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,61,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png
100, WHIRLPOOL , FFWDB 976258 BV SPT ,Consumo de energía ponderado (por 100 ciclos),414,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,57,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png
101, WHIRLPOOL , FFWDB 976258 SV EE ,Consumo de energía ponderado (por 100 ciclos),414,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,57,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png
102, BAUKNECHT , WATR 97260 N ,Consumo de energía ponderado (por 100 ciclos),414,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,57,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png
103, HOTPOINT , NDB 11724 W UK ,Consumo de energía ponderado (por 100 ciclos),414,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,70,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png
104, Samsung , WD70AAS41WE ,Consumo de energía ponderado (por 100 ciclos),326,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,45,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
105, Siemens , WN34A100ES ,Consumo de energía ponderado (por 100 ciclos),313,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,63,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png
106, Samsung , WD85A6L48BE ,Consumo de energía ponderado (por 100 ciclos),326,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,64,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png
107, Haier , HWD120-B14979U1 ,Consumo de energía ponderado (por 100 ciclos),435,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,54,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
108, Haier , HWD80-B14979U1 ,Consumo de energía ponderado (por 100 ciclos),266,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,47,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
109, LG Electronics , W4WV75961 ,Consumo de energía ponderado (por 100 ciclos),359,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,58,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png
110, Hoover , HBDOS 695TAME-80 ,Consumo de energía ponderado (por 100 ciclos),266,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,49,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
111, GORENJE , W3D2A854ADS/DE ,Consumo de energía ponderado (por 100 ciclos),266,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,47,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
112, Candy , ROW4854DWMST/1-S ,Consumo de energía ponderado (por 100 ciclos),266,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,47,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
113, HOTPOINT/ARISTON , EU NDB R6369 WA IT ,Consumo de energía ponderado (por 100 ciclos),307,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,49,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
114, HOTPOINT/ARISTON , NDB 10725 WA IT ,Consumo de energía ponderado (por 100 ciclos),414,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,59,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png
115, WHIRLPOOL , FFWDB 864349 WV SPT ,Consumo de energía ponderado (por 100 ciclos),307,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,55,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png
116, BAUKNECHT , WATR 117260 N ,Consumo de energía ponderado (por 100 ciclos),414,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,61,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png
117, BAUKNECHT , WATK Sense 107S 52 N ,Consumo de energía ponderado (por 100 ciclos),414,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,59,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png
118, HOTPOINT/ARISTON , NDD 9636 BDA EE ,Consumo de energía ponderado (por 100 ciclos),307,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,49,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
119, WHIRLPOOL , FFWDB 864349 BV EE ,Consumo de energía ponderado (por 100 ciclos),307,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,55,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png
120, HOTPOINT/ARISTON , NDB 9636 DA IT ,Consumo de energía ponderado (por 100 ciclos),307,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,49,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
121, GORENJE , WD2A164ADS/A ,Consumo de energía ponderado (por 100 ciclos),308,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,51,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
122, HOTPOINT , NDD 9725 DA UK ,Consumo de energía ponderado (por 100 ciclos),414,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,57,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png
123, LG Electronics , F4DV509S2PE ,Consumo de energía ponderado (por 100 ciclos),359,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,58,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png
124, HOTPOINT , NDD 9725 GDA UK ,Consumo de energía ponderado (por 100 ciclos),414,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,57,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png
125, BAUKNECHT , WATK Sense 96 41 N ,Consumo de energía ponderado (por 100 ciclos),307,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,49,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
126, BAUKNECHT , WATK Sense 86S 41 N ,Consumo de energía ponderado (por 100 ciclos),307,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,47,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
127, LG Electronics , F964V31WRS ,Consumo de energía ponderado (por 100 ciclos),359,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,58,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png
128, WHIRLPOOL , FFWDB 864369 BV FR ,Consumo de energía ponderado (por 100 ciclos),307,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,47,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
129, WHIRLPOOL , PFFWDB 864349 BV FR ,Consumo de energía ponderado (por 100 ciclos),307,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,55,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png
130, Hoover , HWPS4954DAMR-11 ,Consumo de energía ponderado (por 100 ciclos),266,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,49,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
131, BERKLAYS , BWD9614W ,Consumo de energía ponderado (por 100 ciclos),377,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,76,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
132, GORENJE , WDSI85A ,Consumo de energía ponderado (por 100 ciclos),266,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,47,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
133, Hoover , HWPS41064DAMR-11 ,Consumo de energía ponderado (por 100 ciclos),308,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,51,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
134, HOTPOINT/ARISTON , NDB 9636 KA FR ,Consumo de energía ponderado (por 100 ciclos),307,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,49,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
135, SAMUS , WSDDI-107150 ,Consumo de energía ponderado (por 100 ciclos),343,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,59,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png
136, Hoover , HDP 5107AMBC/1-S ,Consumo de energía ponderado (por 100 ciclos),420,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,51,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
137, SAMUS , WSDDBI-86141 ,Consumo de energía ponderado (por 100 ciclos),360,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,55,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png
138, CANDY , RPW41496BWMBC-S ,Consumo de energía ponderado (por 100 ciclos),580,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png,56,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
139, CANDY , RPW41496BWMR-80 ,Consumo de energía ponderado (por 100 ciclos),580,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png,56,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
140, Midea  , MF100D80B/W-HR ,Consumo de energía ponderado (por 100 ciclos),325,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,54,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png
141, Bosch , WNA14400CH ,Consumo de energía ponderado (por 100 ciclos),372,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,64,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png
142, BAUKNECHT , WT Super Eco 96S 41 N ,Consumo de energía ponderado (por 100 ciclos),307,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,49,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
143, GORENJE , WDAM854AP ,Consumo de energía ponderado (por 100 ciclos),266,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,47,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
144, GORENJE , W3D2A854ADS ,Consumo de energía ponderado (por 100 ciclos),266,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,47,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
145, GORENJE , WD2A164ADS/PL ,Consumo de energía ponderado (por 100 ciclos),308,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,51,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
146, BAUKNECHT , WATK Sense 117S 52 N ,Consumo de energía ponderado (por 100 ciclos),414,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,61,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png
147, GORENJE , WD2A164ADS ,Consumo de energía ponderado (por 100 ciclos),308,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,51,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
148, GORENJE , WD2A164ADPS/DE  ,Consumo de energía ponderado (por 100 ciclos),308,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,51,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
149, LG Electronics , F864V31WR ,Consumo de energía ponderado (por 100 ciclos),359,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,55,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png
150, LG Electronics , F864V38WR ,Consumo de energía ponderado (por 100 ciclos),359,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,55,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png
151, GORENJE , WDSI96A ,Consumo de energía ponderado (por 100 ciclos),308,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,49,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
152, BAUKNECHT , WATK Sense 97S 52 N ,Consumo de energía ponderado (por 100 ciclos),414,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,57,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png
153, IKEA , UDDARP 105.254.65 ,Consumo de energía ponderado (por 100 ciclos),266,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,63,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png
154, IKEA , UDDARP 905.254.66 ,Consumo de energía ponderado (por 100 ciclos),266,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,63,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png
155, SHARP , ES-NDH0144WC-BX ,Consumo de energía ponderado (por 100 ciclos),377,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,68,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png
156, IKEA , UDDARP 805.254.62 ,Consumo de energía ponderado (por 100 ciclos),266,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,63,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png
157, LG Electronics , F964V40WRSA ,Consumo de energía ponderado (por 100 ciclos),359,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,58,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png
158, HISENSE , WDQY901428VJM ,Consumo de energía ponderado (por 100 ciclos),375,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,56,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png
159, LG Electronics , F174V92BSTA ,Consumo de energía ponderado (por 100 ciclos),391,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,53,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
160, HISENSE , WDQA8014EVJMT ,Consumo de energía ponderado (por 100 ciclos),266,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,47,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
161, DAEWOO , WD814T2WU0BG ,Consumo de energía ponderado (por 100 ciclos),377,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,73,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
162, HISENSE , WDQY8014EVJM ,Consumo de energía ponderado (por 100 ciclos),323,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,53,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png
163, HISENSE , WDQY9014EVJM ,Consumo de energía ponderado (por 100 ciclos),375,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,56,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png
164, HISENSE , WDQA1014EVJM ,Consumo de energía ponderado (por 100 ciclos),308,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,51,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
165, HISENSE , WDQA9014EVJM ,Consumo de energía ponderado (por 100 ciclos),308,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,49,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
166, HISENSE , WDQR1014EVAJM ,Consumo de energía ponderado (por 100 ciclos),371,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,59,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png
