Type,Title,eclrow,Content,eclrow7,Content8,Image
 ORANGE ONE , LAVAL ROUND TRIPLE (09-06002-0202-06) ,Useful luminous flux, 420,Energy consumption in on-mode, 8,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 TRIXLINE , 200W E27 A70 3000lm ,Useful luminous flux, 3 000,Energy consumption in on-mode, 200,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 TRIXLINE , 75W E27 A55 750lm ,Useful luminous flux, 750,Energy consumption in on-mode, 75,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 Gorssen , Gorssen-2021025-ST64-A ,Useful luminous flux, 150,Energy consumption in on-mode, 4,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 Gorssen , Gorssen-2021011-3Pcs  ,Useful luminous flux, 357,Energy consumption in on-mode, 4,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 Serax , B7021108 ,Useful luminous flux, 250,Energy consumption in on-mode, 4,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 DONG GUAN LIN JING ELECTRICAL TECHNOLOGY CO..LTD , CL20R ,Useful luminous flux, 1 670,Energy consumption in on-mode, 24,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 ORANGE ONE , MALO TRIPLE (04-06032-0202-06) ,Useful luminous flux, 420,Energy consumption in on-mode, 8,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 ORANGE ONE , ROMA QUADROLIGHT (02-06001-0302-07) ,Useful luminous flux, 280,Energy consumption in on-mode, 4,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 ORANGE ONE , BRAGA DREH & SCHWENKBAR (13-06006-0102-01 ... -07) ,Useful luminous flux, 120,Energy consumption in on-mode, 3,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 ORANGE ONE , RONDA (04-06001-0102-06/-07) ,Useful luminous flux, 120,Energy consumption in on-mode, 3,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 ORANGE ONE , PIER Extra Small (12-06003-0102-06) ,Useful luminous flux, 120,Energy consumption in on-mode, 3,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 ORANGE ONE , GENT (04-06003-0102-06/-07) ,Useful luminous flux, 70,Energy consumption in on-mode, 1,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 ORANGE ONE , KENDAL DOWNLIGHT (02-06070-0102-01 ... -07) ,Useful luminous flux, 120,Energy consumption in on-mode, 3,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 ORANGE ONE , GANDIA WEISS (04-06002-0102-07) ,Useful luminous flux, 140,Energy consumption in on-mode, 3,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 GBLY , gbly-G125tm-fullofstar ,Useful luminous flux, 248,Energy consumption in on-mode, 4,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
" Shenzhen Century Light Technology Co.,Ltd ", T25-3-E14-SW ,Useful luminous flux, 120,Energy consumption in on-mode, 2,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 Hovgard Beslag A/S , 6200.3000 ,Useful luminous flux, 174,Energy consumption in on-mode, 2,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 Gorssen , Gorssen-2021025-ST64-C ,Useful luminous flux, 300,Energy consumption in on-mode, 5,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 Gorssen , Gorssen-2021025-G125-H ,Useful luminous flux, 150,Energy consumption in on-mode, 4,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 Maytoni Decorative Lighting , TR012-2-20W3K-B ,Useful luminous flux, 1 432,Energy consumption in on-mode, 20,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 Cadrim , JN01 ,Useful luminous flux, 480,Energy consumption in on-mode, 10,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 ORANGE ONE , ANCONA UP & DOWNLIGHT (02-06017-0202-03) ,Useful luminous flux, 240,Energy consumption in on-mode, 6,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 ORANGE ONE , BERGAMO TRIPLE (02-06016-030203) ,Useful luminous flux, 420,Energy consumption in on-mode, 6,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 ORANGE ONE , VERONA QUADROLIGHT (02-06009-0302-03) ,Useful luminous flux, 280,Energy consumption in on-mode, 4,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 ORANGE ONE , VERONA TRIPLELIGHT (02-06009-0202-03) ,Useful luminous flux, 210,Energy consumption in on-mode, 3,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 ORANGE ONE , VERONA UP & DOWNLIGHT (02-06009-0102-03) ,Useful luminous flux, 140,Energy consumption in on-mode, 2,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 ORANGE ONE , NAPOLI QUADROLIGHT (02-06002-0302-07) ,Useful luminous flux, 280,Energy consumption in on-mode, 4,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 ORANGE ONE , LAVAL LIGHT TRIPLE (09-06004-0202-06) ,Useful luminous flux, 420,Energy consumption in on-mode, 8,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 J&EL , 3802956 ,Useful luminous flux, 300,Energy consumption in on-mode, 5,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 J&EL , 3802957 ,Useful luminous flux, 160,Energy consumption in on-mode, 3,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 COLORS , DS9802410ST8NW ,Useful luminous flux, 370,Energy consumption in on-mode, 3,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 EGLO , 2835-L1093-112-6W-3000K ,Useful luminous flux, 950,Energy consumption in on-mode, 7,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 EGLO , 2835-D220-120-11.2W-4000K ,Useful luminous flux, 1 650,Energy consumption in on-mode, 12,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 EGLO , 2835-L886-96-5W-3000K ,Useful luminous flux, 800,Energy consumption in on-mode, 6,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 EGLO , 2835-D340-66-23.5W-4000K ,Useful luminous flux, 3 500,Energy consumption in on-mode, 25,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Superfish , Home 45 ,Useful luminous flux, 1 260,Energy consumption in on-mode, 12,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Superfish , Home 30 ,Useful luminous flux, 1 260,Energy consumption in on-mode, 12,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 EGLO , 2835-L36.5-3-0.75W-3000K ,Useful luminous flux, 90,Energy consumption in on-mode, 1,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Novel , 48730041-03 ,Useful luminous flux, 3 700,Energy consumption in on-mode, 27,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 EGLO , 2835-L310-60-9W-3000K ,Useful luminous flux, 1 200,Energy consumption in on-mode, 10,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 EGLO , 2835-L80-30-5.5W-3000K ,Useful luminous flux, 700,Energy consumption in on-mode, 6,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 EGLO , 2835-L108X3-12-7W-3000K ,Useful luminous flux, 850,Energy consumption in on-mode, 7,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 EGLO , 2835-S310-132-23.5W-4000K ,Useful luminous flux, 2 900,Energy consumption in on-mode, 24,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 EGLO , 2835-L720-56-8W-3000K ,Useful luminous flux, 1 000,Energy consumption in on-mode, 8,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 EGLO , 2835-L303-24-3.6W-3000K ,Useful luminous flux, 430,Energy consumption in on-mode, 4,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Ambiente , 62860013-01 (10B4C) ,Useful luminous flux, 939,Energy consumption in on-mode, 8,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Ambiente , 62860013-01 (17B4C) ,Useful luminous flux, 1 060,Energy consumption in on-mode, 9,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 EGLO , 2835-D560-40-7.5W-4000K ,Useful luminous flux, 1 000,Energy consumption in on-mode, 9,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 MeLiTec GmbH , LF22-2 ,Useful luminous flux, 250,Energy consumption in on-mode, 3,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 MeLiTec GmbH , LF15-2 ,Useful luminous flux, 470,Energy consumption in on-mode, 5,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 MeLiTec GmbH , LF20-2 ,Useful luminous flux, 806,Energy consumption in on-mode, 8,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 EGLO , RGB+W-L290-45-5W-2700K-6500K ,Useful luminous flux, 600,Energy consumption in on-mode, 5,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 EGLO , 3528-S230-153-16W-4000K ,Useful luminous flux, 2 300,Energy consumption in on-mode, 16,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Ambiente , 62860013-01 (15B4C) ,Useful luminous flux, 1 064,Energy consumption in on-mode, 9,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 MeLiTec GmbH , LF33-2 ,Useful luminous flux, 1 055,Energy consumption in on-mode, 10,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 MeLiTec GmbH , LF34-2 ,Useful luminous flux, 1 055,Energy consumption in on-mode, 10,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 EGLO , 2835-D360-30-5.6W-4000K ,Useful luminous flux, 780,Energy consumption in on-mode, 6,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 EGLO , 2835-D180-132-24W-3000K ,Useful luminous flux, 3 100,Energy consumption in on-mode, 26,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 EGLO , 2835-L150-22-10W-3000K ,Useful luminous flux, 1 300,Energy consumption in on-mode, 11,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 EGLO , 2835-L950-156-28W-3000K ,Useful luminous flux, 3 400,Energy consumption in on-mode, 28,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 EGLO , 2835-L280-24-4.2W-3000K ,Useful luminous flux, 500,Energy consumption in on-mode, 4,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 EGLO , 2835-L1103-132-11.8W-3000K ,Useful luminous flux, 1 650,Energy consumption in on-mode, 12,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Novel , 40240033-01 ,Useful luminous flux, 5 600,Energy consumption in on-mode, 47,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 EGLO , 2835‐D80-35‐5.3W-3000K ,Useful luminous flux, 650,Energy consumption in on-mode, 5,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 EGLO , 2835-D140-100-17W-2700K-6500K-RGB ,Useful luminous flux, 2 100,Energy consumption in on-mode, 18,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 EGLO , 2835-L245-30-5.4W-3000K ,Useful luminous flux, 670,Energy consumption in on-mode, 4,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 EGLO , 2835-L1095-63-6.7W-3000K ,Useful luminous flux, 830,Energy consumption in on-mode, 6,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 MeLiTec GmbH , LF14-2 ,Useful luminous flux, 250,Energy consumption in on-mode, 3,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 MeLiTec GmbH , LF19-2 ,Useful luminous flux, 470,Energy consumption in on-mode, 5,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 MeLiTec GmbH , LF21-2 ,Useful luminous flux, 806,Energy consumption in on-mode, 8,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 EGLO , 2835-L245-30-5.4W-4000K ,Useful luminous flux, 700,Energy consumption in on-mode, 5,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 EGLO , 2835-D75-30-5W-3000K ,Useful luminous flux, 700,Energy consumption in on-mode, 6,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 EGLO , 2835-D48-16-5.4W-3000K ,Useful luminous flux, 750,Energy consumption in on-mode, 6,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 EGLO , 2835-L582-60-10.5W-2700K-6500K-RGB ,Useful luminous flux, 1 280,Energy consumption in on-mode, 12,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 EGLO , 2835-L846-99-14W-3000K ,Useful luminous flux, 1 800,Energy consumption in on-mode, 15,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 MeLiTec GmbH , LF32-2 ,Useful luminous flux, 250,Energy consumption in on-mode, 3,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 MeLiTec GmbH , LF31-2 ,Useful luminous flux, 250,Energy consumption in on-mode, 3,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 EGLO , 2835-L484-63-7.8W-3000K ,Useful luminous flux, 1 000,Energy consumption in on-mode, 8,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 EGLO , 2835-L545-64-7W-3000K ,Useful luminous flux, 900,Energy consumption in on-mode, 7,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 EGLO , 2835-L85W35-15-5.6W-3000K ,Useful luminous flux, 680,Energy consumption in on-mode, 6,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 EGLO , 2835-D50-48-9W-3000K ,Useful luminous flux, 930,Energy consumption in on-mode, 9,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Novel , 81810194-01 ,Useful luminous flux, 3 095,Energy consumption in on-mode, 30,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Novel , 40240036-01 (Module I) ,Useful luminous flux, 2 500,Energy consumption in on-mode, 22,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 EGLO , 2835-L500-48-8.6W-3000K ,Useful luminous flux, 1 000,Energy consumption in on-mode, 9,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Novel , 82270861-02 ,Useful luminous flux, 2 500,Energy consumption in on-mode, 24,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Olafus , B18-NW ,Useful luminous flux, 1 800,Energy consumption in on-mode, 18,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 EGLO , 2835-D80-36-6.6W-3000K ,Useful luminous flux, 750,Energy consumption in on-mode, 7,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 EGLO , 3014-L190-36-3.2W-4000K ,Useful luminous flux, 300,Energy consumption in on-mode, 3,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 EGLO , 2835-D188-192-33.8W-3000K ,Useful luminous flux, 4 000,Energy consumption in on-mode, 37,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 EGLO , 2835-L602.5-6W-3000K-RGB ,Useful luminous flux, 650,Energy consumption in on-mode, 7,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 EGLO , 2835-L85W10-10-4.5W-3000K ,Useful luminous flux, 480,Energy consumption in on-mode, 5,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 EGLO , 2835-L230X4-40-18W-3000K ,Useful luminous flux, 2 000,Energy consumption in on-mode, 18,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 EGLO , 2835-L360-30-6W-3000K ,Useful luminous flux, 650,Energy consumption in on-mode, 6,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Acegoo , A16-CL01-XXX ,Useful luminous flux, 215,Energy consumption in on-mode, 3,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 V-TAC , 212680 ,Useful luminous flux, 1 000,Energy consumption in on-mode, 10,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Novel , 82270543-02 ,Useful luminous flux, 2 500,Energy consumption in on-mode, 24,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Xora , 82270893-01 ,Useful luminous flux, 390,Energy consumption in on-mode, 4,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Novel , 81810194-02 ,Useful luminous flux, 3 095,Energy consumption in on-mode, 30,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Olafus , B18-DW ,Useful luminous flux, 1 800,Energy consumption in on-mode, 18,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Ambiente , 37870008-02 ,Useful luminous flux, 380,Energy consumption in on-mode, 3,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Novel , 47600020-01 ,Useful luminous flux, 660,Energy consumption in on-mode, 7,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Novel , 81810076-01 ,Useful luminous flux, 3 086,Energy consumption in on-mode, 30,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Novel , 82270860-01 ,Useful luminous flux, 1 900,Energy consumption in on-mode, 18,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 EGLO , 2835-D17.6-6-2.3W-3000K ,Useful luminous flux, 260,Energy consumption in on-mode, 3,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Unison , 4633050 - MR11 ,Useful luminous flux, 240,Energy consumption in on-mode, 3,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 ZOUT , 42-1D-003 ,Useful luminous flux, 360,Energy consumption in on-mode, 4,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 EGLO , 2835-D40-12-6W-3000K ,Useful luminous flux, 670,Energy consumption in on-mode, 7,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 EGLO , 2835-L150-10-4.5W-3000K ,Useful luminous flux, 480,Energy consumption in on-mode, 5,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 EGLO , 2835-D442-144-25.5W-3000K ,Useful luminous flux, 3 000,Energy consumption in on-mode, 28,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 EGLO , 2835-L506-48-8.6W-3000K-1 ,Useful luminous flux, 920,Energy consumption in on-mode, 10,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 EGLO , 2835-L882-80-16W-2700K-6500K-RGB ,Useful luminous flux, 1 870,Energy consumption in on-mode, 18,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 EGLO , JBT-XDD-2835-10S4P-0304 ,Useful luminous flux, 2 100,Energy consumption in on-mode, 18,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 EGLO , 2835-L600-48-8.6W-3000K ,Useful luminous flux, 1 000,Energy consumption in on-mode, 9,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 EGLO , 2835-L175-18-2.7W-3000K ,Useful luminous flux, 300,Energy consumption in on-mode, 3,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Novel , 40240034-01 ,Useful luminous flux, 3 200,Energy consumption in on-mode, 28,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 V-TAC , 212681 ,Useful luminous flux, 1 000,Energy consumption in on-mode, 10,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Olafus , B18-WW ,Useful luminous flux, 1 750,Energy consumption in on-mode, 18,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 EGLO , 2835-L527X2-40-29W-3000K ,Useful luminous flux, 3 400,Energy consumption in on-mode, 32,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 EGLO , 3014-D39-21-2.5W-3000K ,Useful luminous flux, 270,Energy consumption in on-mode, 3,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Novel , 40240036-01 (Module II) ,Useful luminous flux, 600,Energy consumption in on-mode, 6,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 EGLO , 2835-L1110-105-19W-3000K ,Useful luminous flux, 2 200,Energy consumption in on-mode, 19,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 EGLO , 2835-L340-24-4.3W-3000K ,Useful luminous flux, 500,Energy consumption in on-mode, 4,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Novel , 81810667-01 ,Useful luminous flux, 4 500,Energy consumption in on-mode, 45,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 ELMARK , 99SM1203040/BL ,Useful luminous flux, 2 650,Energy consumption in on-mode, 40,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 ELMARK , 99FM1504050/GR ,Useful luminous flux, 3 200,Energy consumption in on-mode, 50,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 ELMARK , 99FM1504050/BL ,Useful luminous flux, 3 200,Energy consumption in on-mode, 50,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 Unison , 4633100 - GU10 ,Useful luminous flux, 500,Energy consumption in on-mode, 6,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 ELMARK , 99FM1504050/WH ,Useful luminous flux, 3 200,Energy consumption in on-mode, 50,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 LEDlife , 4261-9403 ,Useful luminous flux, 14 000,Energy consumption in on-mode, 100,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png
 LEDLUX , FP6060N ,Useful luminous flux, 4 485,Energy consumption in on-mode, 33,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png
 LEDlife , 4261-9401 ,Useful luminous flux, 14 000,Energy consumption in on-mode, 100,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png
 LEDLUX , FP30120N ,Useful luminous flux, 4 477,Energy consumption in on-mode, 32,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png
 PHILIPS , RS15X005 ,Useful luminous flux, 1 100,Energy consumption in on-mode, 9,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 PHILIPS , RS15X002 ,Useful luminous flux, 850,Energy consumption in on-mode, 6,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 PHILIPS , RS15X003 ,Useful luminous flux, 900,Energy consumption in on-mode, 6,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 PHILIPS , RS15X006 ,Useful luminous flux, 1 210,Energy consumption in on-mode, 9,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 PHILIPS , RS15X008 ,Useful luminous flux, 1 580,Energy consumption in on-mode, 10,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
" CITIZEN ELECTRONICS CO., LTD. ", CLUC11-0814C4-403M2U1 ,Useful luminous flux, 4 096,Energy consumption in on-mode, 29,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 PHILIPS , RS15X001 ,Useful luminous flux, 820,Energy consumption in on-mode, 6,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 PHILIPS , RS15X007 ,Useful luminous flux, 1 500,Energy consumption in on-mode, 10,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 PHILIPS , RS15X004 ,Useful luminous flux, 1 000,Energy consumption in on-mode, 9,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
