Type,Title,eclrow,Content,eclrow3,Content4,Image
 Paradigma , 05-5369 ,Rated heat output, 19,Energy efficiency index (EEI), 116,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 Paradigma , 05-5382 ,Rated heat output, 25,Energy efficiency index (EEI), 116,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 Paradigma , 05-5384 ,Rated heat output, 19,Energy efficiency index (EEI), 116,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 Paradigma , 05-5389 ,Rated heat output, 30,Energy efficiency index (EEI), 116,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 Heiztechnik , MAXPell GL 80 ,Rated heat output, 80,Energy efficiency index (EEI), 121,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 PALAZZETTI , TERMOEASY 18 ,Rated heat output, 16,Energy efficiency index (EEI), 117,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 Bosch , 7738501532 ,Rated heat output, 40,Energy efficiency index (EEI), 113,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
" ATTACK, s.r.o. ", ATTACK SLX 25 PROFI ,Rated heat output, 26,Energy efficiency index (EEI), 118,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
" ATTACK, s.r.o. ", ATTACK SLX 45 PROFI ,Rated heat output, 44,Energy efficiency index (EEI), 115,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 PALAZZETTI , TERMOEASY 24 ,Rated heat output, 24,Energy efficiency index (EEI), 117,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 Viessmann Werke GmbH & Co. KG , 7568486 Vitoligno 250-F ZK02 65 KW ,Rated heat output, 75,Energy efficiency index (EEI), 122,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 Viessmann Werke GmbH & Co. KG , 7568483 Vitoligno 250-F ZK02 65 KW ,Rated heat output, 68,Energy efficiency index (EEI), 121,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 Viessmann Werke GmbH & Co. KG , 7543963 Vitoligno 300-H VH3 15 KW ,Rated heat output, 60,Energy efficiency index (EEI), 116,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 Viessmann Werke GmbH & Co. KG , 7568485 Vitoligno 250-F ZK02 45 KW ,Rated heat output, 49,Energy efficiency index (EEI), 120,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 Viessmann Werke GmbH & Co. KG , 7543962 Vitoligno 300-H VH3 15 KW ,Rated heat output, 50,Energy efficiency index (EEI), 116,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 Viessmann Werke GmbH & Co. KG , 7568482 Vitoligno 250-F ZK02 45 KW ,Rated heat output, 49,Energy efficiency index (EEI), 118,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 KWB - Kraft und Wärme aus Biomasse GmbH , KWB Pelletfire Plus Typ MF2 50 ,Rated heat output, 50,Energy efficiency index (EEI), 122,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 KWB - Kraft und Wärme aus Biomasse GmbH , KWB Pelletfire Plus Typ MF2 65 ,Rated heat output, 65,Energy efficiency index (EEI), 123,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 KWB - Kraft und Wärme aus Biomasse GmbH , KWB Pelletfire Plus Typ MF2 70 ,Rated heat output, 69,Energy efficiency index (EEI), 123,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 Ravelli , INTEGRA 28 ,Rated heat output, 28,Energy efficiency index (EEI), 119,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 ETA Heiztechnik , PC 45 ,Rated heat output, 45,Energy efficiency index (EEI), 116,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 ETA Heiztechnik , PC 50 ,Rated heat output, 50,Energy efficiency index (EEI), 117,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 ETA Heiztechnik , PC 33 ,Rated heat output, 33,Energy efficiency index (EEI), 116,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 ETA Heiztechnik , PC 40 ,Rated heat output, 40,Energy efficiency index (EEI), 116,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 BAXI , Solo Innova 30 STD MK2 ,Rated heat output, 33,Energy efficiency index (EEI), 120,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 BAXI , Excellent 50 STD ,Rated heat output, 50,Energy efficiency index (EEI), 120,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 BAXI , Excellent 30 ,Rated heat output, 32,Energy efficiency index (EEI), 119,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 BAXI , Excellent 30 LC ,Rated heat output, 33,Energy efficiency index (EEI), 121,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 BAXI , Excellent 40 ,Rated heat output, 33,Energy efficiency index (EEI), 120,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 BAXI , Excellent 40 LC ,Rated heat output, 33,Energy efficiency index (EEI), 121,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 BAXI , Solo Innova 50 LC MK2 ,Rated heat output, 50,Energy efficiency index (EEI), 122,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 BAXI , Solo Innova 30 LC MK2 ,Rated heat output, 33,Energy efficiency index (EEI), 121,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 BAXI , Excellent 50 LC ,Rated heat output, 50,Energy efficiency index (EEI), 122,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 BAXI , Bonus 30 STD MK2 ,Rated heat output, 32,Energy efficiency index (EEI), 119,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 BAXI , Bonus 30 LC ,Rated heat output, 33,Energy efficiency index (EEI), 121,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 BAXI , Solo Innova 50 STD MK2 ,Rated heat output, 50,Energy efficiency index (EEI), 120,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 Solzaima , SZM A 18 kW ,Rated heat output, 18,Energy efficiency index (EEI), 119,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 Solzaima , SZM A 24 kW ,Rated heat output, 24,Energy efficiency index (EEI), 119,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 Solzaima , SZM A 30 kW ,Rated heat output, 30,Energy efficiency index (EEI), 119,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 De Dietrich , 100004772 - CBB 15E ,Rated heat output, 15,Energy efficiency index (EEI), 103,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 Jaroslav Cankař a syn ATMOS , DC 40GD ,Rated heat output, 40,Energy efficiency index (EEI), 116,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 Jaroslav Cankař a syn ATMOS , DC 18GD ,Rated heat output, 19,Energy efficiency index (EEI), 117,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 Jaroslav Cankař a syn ATMOS , PX20 ,Rated heat output, 20,Energy efficiency index (EEI), 120,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 Jaroslav Cankař a syn ATMOS , PX 15 ,Rated heat output, 15,Energy efficiency index (EEI), 120,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 Jaroslav Cankař a syn ATMOS , DC 50GD ,Rated heat output, 49,Energy efficiency index (EEI), 117,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 Jaroslav Cankař a syn ATMOS , D 15PX ,Rated heat output, 15,Energy efficiency index (EEI), 120,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 Jaroslav Cankař a syn ATMOS , DC 25GD ,Rated heat output, 25,Energy efficiency index (EEI), 119,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 Jaroslav Cankař a syn ATMOS , D 20PX ,Rated heat output, 20,Energy efficiency index (EEI), 120,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 Jaroslav Cankař a syn ATMOS , DC 30GD ,Rated heat output, 30,Energy efficiency index (EEI), 117,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 Jaroslav Cankař a syn ATMOS , KC 25S ,Rated heat output, 26,Energy efficiency index (EEI), 80,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightOrange.png
 Jaroslav Cankař a syn ATMOS , C 32ST ,Rated heat output, 32,Energy efficiency index (EEI), 78,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightOrange.png
 Jaroslav Cankař a syn ATMOS , KC 16S ,Rated heat output, 18,Energy efficiency index (EEI), 78,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightOrange.png
 Jaroslav Cankař a syn ATMOS , C 25ST ,Rated heat output, 25,Energy efficiency index (EEI), 79,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightOrange.png
 HERZ Energietechnik GmbH , pelletfire 30/30 (Brennstoff: Stückholz) ,Rated heat output, 30,Energy efficiency index (EEI), 114,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 HERZ Energietechnik GmbH , pelletfire 20/20 (Brennstoff: Pellets) ,Rated heat output, 20,Energy efficiency index (EEI), 111,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 HERZ Energietechnik GmbH , pelletfire 20/20 (Brennstoff: Stückholz) ,Rated heat output, 22,Energy efficiency index (EEI), 112,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 HERZ Energietechnik GmbH , pelletfire 40/30 (Brennstoff: Stückholz) ,Rated heat output, 40,Energy efficiency index (EEI), 114,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 HERZ Energietechnik GmbH , pelletfire 30/30 (Brennstoff: Pellets) ,Rated heat output, 30,Energy efficiency index (EEI), 114,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 HERZ Energietechnik GmbH , pelletfire 40/30 (Brennstoff: Pellets) ,Rated heat output, 30,Energy efficiency index (EEI), 114,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 ÖKOFEN , PELLEMATIC CONDENS 10 ,Rated heat output, 10,Energy efficiency index (EEI), 130,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APP-Left-DarkGreen.png
 ÖKOFEN , PELLEMATIC CONDENS 12 ,Rated heat output, 12,Energy efficiency index (EEI), 131,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APP-Left-DarkGreen.png
 ÖKOFEN , PELLEMATIC CONDENS 18 ,Rated heat output, 18,Energy efficiency index (EEI), 131,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APP-Left-DarkGreen.png
 ÖKOFEN , PELLEMATIC CONDENS 14 ,Rated heat output, 14,Energy efficiency index (EEI), 134,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APP-Left-DarkGreen.png
 ÖKOFEN , PELLEMATIC CONDENS 16 ,Rated heat output, 16,Energy efficiency index (EEI), 131,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APP-Left-DarkGreen.png
 SIME , STEEL PELLET PLUS 23 ,Rated heat output, 23,Energy efficiency index (EEI), 114,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 SIME , STEEL PELLET PLUS 60 ,Rated heat output, 64,Energy efficiency index (EEI), 118,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 SIME , STEEL PELLET PLUS 40 ,Rated heat output, 42,Energy efficiency index (EEI), 118,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 Viessmann Werke GmbH & Co. KG , 7543263 Vitoligno 200-S VL2A 40 KW ,Rated heat output, 42,Energy efficiency index (EEI), 120,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 Viessmann Werke GmbH & Co. KG , 7543261 Vitoligno 200-S VL2A 20 KW ,Rated heat output, 20,Energy efficiency index (EEI), 118,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 Viessmann Werke GmbH & Co. KG , 7543262 Vitoligno 200-S VL2A 30 KW ,Rated heat output, 32,Energy efficiency index (EEI), 116,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 Viessmann Werke GmbH & Co. KG , 7543264 Vitoligno 200-S VL2A 50 KW ,Rated heat output, 50,Energy efficiency index (EEI), 116,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 ECOFOX , CALDAIACD20 ,Rated heat output, 18,Energy efficiency index (EEI), 118,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 AMG , BOILER20 ,Rated heat output, 18,Energy efficiency index (EEI), 118,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 EIDER , EIDER.BOILER20 ,Rated heat output, 18,Energy efficiency index (EEI), 118,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 CTC , CTC V35 ,Rated heat output, 35,Energy efficiency index (EEI), 109,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 15 kW , SolvisLino ,Rated heat output, 15,Energy efficiency index (EEI), 119,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 Paradigma , 05-5024 ,Rated heat output, 56,Energy efficiency index (EEI), 120,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 Paradigma , 05-5017 ,Rated heat output, 12,Energy efficiency index (EEI), 114,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 Paradigma , 05-5032 ,Rated heat output, 20,Energy efficiency index (EEI), 116,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 Windhager , BioWIN 102 ,Rated heat output, 11,Energy efficiency index (EEI), 119,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 Windhager , BioWIN 212 ,Rated heat output, 21,Energy efficiency index (EEI), 122,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 Windhager , BioWIN 262 ,Rated heat output, 26,Energy efficiency index (EEI), 121,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 Paradigma , 05-5018 ,Rated heat output, 15,Energy efficiency index (EEI), 115,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 Paradigma , 05-5060 ,Rated heat output, 15,Energy efficiency index (EEI), 115,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 Windhager , BioWIN 152 ,Rated heat output, 15,Energy efficiency index (EEI), 120,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 Paradigma , 05-5030 ,Rated heat output, 12,Energy efficiency index (EEI), 114,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 Paradigma , 05-5031 ,Rated heat output, 15,Energy efficiency index (EEI), 115,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 Paradigma , 05-5019 ,Rated heat output, 20,Energy efficiency index (EEI), 116,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 Paradigma , 05-5020 ,Rated heat output, 25,Energy efficiency index (EEI), 117,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 Paradigma , 05-5021 ,Rated heat output, 32,Energy efficiency index (EEI), 118,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 Paradigma , 05-5061 ,Rated heat output, 15,Energy efficiency index (EEI), 115,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 Windhager , BioWIN 332 ,Rated heat output, 33,Energy efficiency index (EEI), 120,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 Paradigma , 05-5033 ,Rated heat output, 25,Energy efficiency index (EEI), 117,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 Paradigma , 05-5034 ,Rated heat output, 32,Energy efficiency index (EEI), 118,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 Janfire , Integral Typ 25 Hot Water ,Rated heat output, 25,Energy efficiency index (EEI), 120,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 Janfire ,  Integral Typ 25 ,Rated heat output, 25,Energy efficiency index (EEI), 120,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 KWB - Kraft und Wärme aus Biomasse GmbH , KWB Pelletfire Plus Typ MF2 55 ,Rated heat output, 55,Energy efficiency index (EEI), 122,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 KWB - Kraft und Wärme aus Biomasse GmbH , KWB Pelletfire Plus Typ MF2 45 ,Rated heat output, 45,Energy efficiency index (EEI), 122,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 HDG Bavaria GmbH , HDG R20 ,Rated heat output, 20,Energy efficiency index (EEI), 119,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 HDG Bavaria GmbH , HDG K45 ,Rated heat output, 45,Energy efficiency index (EEI), 121,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 HDG Bavaria GmbH , HDG R15 ,Rated heat output, 15,Energy efficiency index (EEI), 118,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 HDG Bavaria GmbH , HDG K60 ,Rated heat output, 60,Energy efficiency index (EEI), 122,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 HDG Bavaria GmbH , HDG R30 ,Rated heat output, 29,Energy efficiency index (EEI), 118,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 Viessmann Werke GmbH & Co. KG , 7537217 Vitoligno 300-C VL3C 8 KW ,Rated heat output, 8,Energy efficiency index (EEI), 119,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 26 kW , SolvisLino ,Rated heat output, 26,Energy efficiency index (EEI), 122,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 Viessmann Werke GmbH & Co. KG , 7537381 Vitoligno 300-C VL3C 12 KW ,Rated heat output, 12,Energy efficiency index (EEI), 120,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 HDG Bavaria GmbH , HDG R25 ,Rated heat output, 25,Energy efficiency index (EEI), 118,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 HDG Bavaria GmbH , HDG K35 ,Rated heat output, 35,Energy efficiency index (EEI), 120,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 Windhager , LogWIN Klassik 300 ,Rated heat output, 30,Energy efficiency index (EEI), 115,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 Windhager , LogWIN Klassik 250 ,Rated heat output, 25,Energy efficiency index (EEI), 115,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 Windhager , LogWIN Klassik 180 ,Rated heat output, 18,Energy efficiency index (EEI), 115,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 ETNA , FOLACA20 ,Rated heat output, 18,Energy efficiency index (EEI), 118,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 Värmebaronen , Vedolux 350 (2304) ,Rated heat output, 35,Energy efficiency index (EEI), 117,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 Grant Engineering , Grant Spira 6-26 wood pellet boiler ,Rated heat output, 26,Energy efficiency index (EEI), 119,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 Warmflow , WS18 ,Rated heat output, 18,Energy efficiency index (EEI), 117,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 Warmflow , WP18 ,Rated heat output, 18,Energy efficiency index (EEI), 117,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 Termomont , TKU3-W 25 ,Rated heat output, 25,Energy efficiency index (EEI), 113,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 Termomont , TKU3-W 20 ,Rated heat output, 22,Energy efficiency index (EEI), 113,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 Termomont , TKU3-W 30 ,Rated heat output, 33,Energy efficiency index (EEI), 112,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 Termomont , TKU3-W 40 ,Rated heat output, 42,Energy efficiency index (EEI), 112,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 Termomont , TKU3-W 50 ,Rated heat output, 56,Energy efficiency index (EEI), 112,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 Termomont , TKU3-W 35 ,Rated heat output, 37,Energy efficiency index (EEI), 113,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 THERMITAL , 20068400 ,Rated heat output, 19,Energy efficiency index (EEI), 119,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 THERMITAL , 20068411 ,Rated heat output, 30,Energy efficiency index (EEI), 121,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 THERMITAL , 20068409 ,Rated heat output, 30,Energy efficiency index (EEI), 121,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 THERMITAL , 20068404 ,Rated heat output, 19,Energy efficiency index (EEI), 119,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 THERMITAL , 20068011 ,Rated heat output, 41,Energy efficiency index (EEI), 122,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
" ATTACK, s.r.o. ", ATTACK WOOD&PELLET 25 ,Rated heat output, 28,Energy efficiency index (EEI), 120,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 BAXI , Bonus Light ,Rated heat output, 30,Energy efficiency index (EEI), 116,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 Biodom , H20 ,Rated heat output, 18,Energy efficiency index (EEI), 134,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APP-Left-DarkGreen.png
 ZUG Elektromet  , EKO-PE COMPACT 20  ,Rated heat output, 18,Energy efficiency index (EEI), 113,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 Biodom , Biodom 27C5 ,Rated heat output, 30,Energy efficiency index (EEI), 118,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
" ATTACK, s.r.o. ", ATTACK DPX 30 STANDARD ,Rated heat output, 32,Energy efficiency index (EEI), 116,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 CTC , CTC V22 LAMBDA ,Rated heat output, 22,Energy efficiency index (EEI), 115,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-MediumGreen.png
 HERZ Energietechnik GmbH , firematic 20 (Brennstoff: Pellets) ,Rated heat output, 20,Energy efficiency index (EEI), 113,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 HERZ Energietechnik GmbH , pelletstar 10 ,Rated heat output, 12,Energy efficiency index (EEI), 112,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 HERZ Energietechnik GmbH , firematic 35 (Brennstoff: Pellets) ,Rated heat output, 35,Energy efficiency index (EEI), 114,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 HERZ Energietechnik GmbH , pelletstar 20 ,Rated heat output, 20,Energy efficiency index (EEI), 111,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 HERZ Energietechnik GmbH , pelletstar 30 ,Rated heat output, 30,Energy efficiency index (EEI), 114,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 HERZ Energietechnik GmbH , firematic 60 (Brennstoff: Pellets) ,Rated heat output, 60,Energy efficiency index (EEI), 117,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 HERZ Energietechnik GmbH , firematic 45 (Brennstoff: Pellets) ,Rated heat output, 45,Energy efficiency index (EEI), 117,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 HERZ Energietechnik GmbH , pelletstar 45 ,Rated heat output, 45,Energy efficiency index (EEI), 115,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 HERZ Energietechnik GmbH , pelletstar 60 ,Rated heat output, 60,Energy efficiency index (EEI), 115,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 HERZ Energietechnik GmbH , firematic 20 (Brennstoff: Hackgut) ,Rated heat output, 20,Energy efficiency index (EEI), 111,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 HERZ Energietechnik GmbH , firematic 60 (Brennstoff: Hackgut) ,Rated heat output, 60,Energy efficiency index (EEI), 116,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 HERZ Energietechnik GmbH , firematic 35 (Brennstoff: Hackgut) ,Rated heat output, 35,Energy efficiency index (EEI), 114,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 HERZ Energietechnik GmbH , firematic 45 (Brennstoff: Hackgut) ,Rated heat output, 45,Energy efficiency index (EEI), 116,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-LightGreen.png
 Termomont TOBY , TOBY 20 ,Rated heat output, 20,Energy efficiency index (EEI), 129,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APP-Left-DarkGreen.png
 Termomont TOBY , TOBY 30 ,Rated heat output, 31,Energy efficiency index (EEI), 129,https://eprel.ec.europa.eu/assets/images/label/thumbnails/APP-Left-DarkGreen.png
