,Type,Brand,Model,Type_consumption,Consumption,Label,Other
8537,Washer, Samsung , WW90TA046AX ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]",0.49,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png, 9
8538,Washer, Hoover , HWD 610AMBC/1-80 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]",0.51,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png, 10
8539,Washer, Hoover , HWPD 610AMBC/1-S ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]",0.51,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png, 10
8540,Washer, Hoover , HW 414AMC/1-80 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]",0.56,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png, 14
8541,Washer, Hoover , HW 410AMBCB/1-80 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]",0.51,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png, 10
8542,Washer, Hoover , HWD610AMBCR/1-80 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]",0.51,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png, 10
8543,Washer, Candy , RO1696DWMCE/1-80 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]",0.49,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png, 9
8544,Washer, Hoover , HW 412AMC/1-80 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]",0.54,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png, 12
8545,Washer, Hoover , HWPDQ410AMBCR/-S ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]",0.51,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png, 10
8546,Washer, Candy , CSTG27TMVE/1-47 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]",0.52,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png, 7
8547,Washer, Samsung , WW80T684ALH ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]",0.55,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png, 8
8548,Washer, Hoover , HLTPS147TAMCE-11 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]",0.52,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png, 7
8549,Washer, Hoover , H3WS4105TACE-80 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]",0.68,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png, 10
